date,total_deposits_t,weighted_retention_rate,cohort,total_deposits,week_1_retention,week_2_retention,week_3_retention,week_4_retention,week_5_retention,week_6_retention,week_7_retention,week_8_retention,week_9_retention,week_10_retention,week_11_retention,week_12_retention
May 26 2025,2.642806366812032e+06,0.5670162574891985,2025-05-26 00:00:00.000 UTC,2.642806366812032e+06,0.9500562843847996,0.9271300619908482,0.8152663332347256,0.7668006056975661,0.775976815642676,0.7687346385353061,0.744183296993752,0.6858007757510665,0.5515158375892836,0.529787076563898,0.28146065865588826,0.28036570914576897
May 19 2025,6.620130475207578e+06,0.6232111404595592,2025-05-19 00:00:00.000 UTC,6.620130475207578e+06,0.7965409429403728,0.7604588166417476,0.6818216772650452,0.6375548892959926,0.5811588177596112,0.6043798520175723,0.6063952296845161,0.6111810933728639,0.6214550151743883,0.6156647194870399,0.612837160023983,0.6283405119384097
May 12 2025,6.794403477086065e+06,0.5347910283211884,2025-05-12 00:00:00.000 UTC,6.794403477086065e+06,0.7977102706178725,0.7732287454320003,0.7702796997160837,0.6314541925725826,0.6114134322764397,0.6088795023747006,0.61598030200783,0.6201042395170512,0.5999231146631852,0.5408062899999025,0.3407045019529527,0.332892993238371
May 05 2025,4.420410502808383e+06,0.45769036197893187,2025-05-05 00:00:00.000 UTC,4.420410502808383e+06,0.5721815258946558,0.5264775479910521,0.5171243514649173,0.5061348567356748,0.5048878157412181,0.5042643950044535,0.5006431456082875,0.47029370622193606,0.4691001523577393,0.4690808726785579,0.3853201789185737,0.3775574956055512
April 28 2025,2.929296727095e+06,0.12236592474857695,2025-04-28 00:00:00.000 UTC,2.929296727095e+06,0.5204498331328538,0.30907073716505995,0.24123316061683123,0.21434803836122482,0.13553266099398775,0.13467585480730038,0.09269364167524471,0.09235308169675796,0.09235326187688513,0.09513606269678612,0.09434589881957917,0.09425964480341008
April 21 2025,4.745882364662691e+06,0.46296057995565304,2025-04-21 00:00:00.000 UTC,4.745882364662691e+06,0.8494159295094365,0.8586819259571077,0.9033629966533316,0.6606939199704484,0.6566452109206963,0.4282743032458105,0.42860251334849053,0.40180290630605714,0.3832774084674576,0.38343116546090844,0.3836275265676438,0.3850047453540813
April 14 2025,3.610058291901362e+06,0.5577384850407533,2025-04-14 00:00:00.000 UTC,3.610058291901362e+06,0.9991778167723907,0.9991778167723907,0.9452941736675728,0.909986235283831,0.9081543942575095,0.7972149097828001,0.7966351954782932,0.7966214191030583,0.7965845384872589,0.1693288963363541,0.16932889633635412,0.1692995083431587
April 07 2025,6.877557812142208e+06,0.3039675122477155,2025-04-07 00:00:00.000 UTC,6.877557812142208e+06,0.9752710596136909,0.9770105897212008,0.3099740258071378,0.3079004557632639,0.29246286546946926,0.26828439493349737,0.26761136920954587,0.25915867424909306,0.2775091991526576,0.2759992707862996,0.27580595904345606,0.2757199242223686
March 31 2025,1.5857131493681153e+07,0.5467875847644916,2025-03-31 00:00:00.000 UTC,1.5857131493681153e+07,0.8904099331260008,0.7376629961431853,0.8047702912026784,0.815596138018173,0.814298669374849,0.8101250058664348,0.8100964805475472,0.8092824064009276,0.807284058067777,0.18984813677224854,0.1898218542768058,0.18981199800390028
March 24 2025,6.358635598316469e+06,0.8411326124781132,2025-03-24 00:00:00.000 UTC,6.358635598316469e+06,0.9349036652210803,0.897998064387823,0.8382194947315729,0.866617302813955,0.8644581533143402,0.8788403263130603,0.8705611623952768,0.8330049661706975,0.8247273214858911,0.8247216362748371,0.8218132238399452,0.8194423312418492
March 17 2025,6.658836426954907e+06,0.645993894645487,2025-03-17 00:00:00.000 UTC,6.658836426954907e+06,0.9871484120815215,0.9353188862763283,0.9046280749665842,0.905045563093791,0.9201967477440559,0.8980042453384012,0.6532847171239902,0.5367182845683229,0.531685547705499,0.5221715325220436,0.5200215541094313,0.5510666886250014
March 10 2025,5.434289902158435e+06,0.8777464752853956,2025-03-10 00:00:00.000 UTC,5.434289902158435e+06,0.9514743031653485,0.9519510788468271,0.9020320522015318,0.8069912605920256,0.8034398474717485,0.8689764151546013,0.9019614184465834,0.9007526302633663,0.8839564787723325,0.8789255210215196,0.8775470403604767,0.8771748124815297
March 03 2025,3.60046677460194e+06,0.6276721000845431,2025-03-03 00:00:00.000 UTC,3.60046677460194e+06,0.9447843928667791,0.7560197723487608,0.7505848183475099,0.6965202411820018,0.6552588999787864,0.6507956522003803,0.6019899371254122,0.6091900318732381,0.6302569277918295,0.5938648716590349,0.5907394522921144,0.5905125982807878
February 24 2025,5.537535263832758e+06,0.2074910309058258,2025-02-24 00:00:00.000 UTC,5.537535263832758e+06,0.804542947380539,0.712245741184791,0.20695781095995197,0.20322354212765462,0.19065476732206502,0.16419835339237682,0.15615127831263745,0.16663964476891033,0.17206554636531995,0.19437759254981635,0.2053096460180587,0.2005071972687332
February 17 2025,2.279849261237733e+07,0.8414881015240153,2025-02-17 00:00:00.000 UTC,2.279849261237733e+07,0.8965475206467464,0.8465415024405113,0.7965472652548405,0.8118867949028664,0.8237780126032666,0.7942788328996914,0.734523166287483,0.7923747447441498,0.860573424768306,0.8782840338592559,0.8849713614722764,0.8984452581572521
February 10 2025,5.350578524167362e+07,0.5671624809549266,2025-02-10 00:00:00.000 UTC,5.350578524167362e+07,0.996191255727598,0.8756178938730684,0.7928755481419827,0.6837297727586168,0.6368378128643143,0.6518480869356137,0.6065411852277752,0.5460799657325598,0.5505898354211293,0.4851689875740027,0.4427451603620864,0.4992333307205681
